Timestamp,Sensor_ID,Farm_ID,Temperature (Celsius),Humidity (%),Soil Moisture (%),Light Intensity (lux)
2023-01-01 00:00:00,2,f3ff8dfc-c906-4253-970e-b6991ef09515,32.84795756131878,43.14693270743805,71.33426280550009,4877.922478155102
2023-01-01 00:15:00,5,00400fa8-f3c5-4902-b7bc-cb0e3943e260,32.418455140174444,65.27561660829903,35.546640074215574,6497.644980578556
2023-01-01 00:30:00,3,7bc2c205-325e-43f5-a3f9-6925791b5a2d,28.888832470179793,60.449671196708486,56.04390606753148,16731.51330767439
2023-01-01 00:45:00,3,1fc9d931-172e-41aa-8c39-6480eba0c215,17.001648632625447,63.05461754424814,23.860717139720876,23859.413534668623
2023-01-01 01:00:00,1,8b942830-e8c0-4a5e-acaf-851e4c98962f,15.160890800021402,30.401258897001284,33.68080643101503,33314.13610185316
2023-01-01 01:15:00,4,6857d07c-1400-449c-abdf-0bfee0bcafcb,20.107613633570335,47.084090535812095,62.58823070661298,30557.637304398584
2023-01-01 01:30:00,3,a74e7b77-4311-429d-9c0e-e09c30f9c2d9,25.341732639995243,48.04683685504013,27.840141493453068,43804.42200008804
2023-01-01 01:45:00,4,e35ffa25-47c2-4358-8f1d-320bd5a0a921,20.977852258508527,64.19595250683346,73.19629863663502,17938.621505459683
2023-01-01 02:00:00,1,6cdb5274-f08b-477c-be0d-b19c983a7f72,27.384944598346443,61.93983504833136,69.65835671966201,3744.688108095369
2023-01-01 02:15:00,3,9892ec80-5733-4f90-a3c4-62bb0943aba0,33.9391422796882,43.55991782477582,78.64885468903688,23875.72689281376
2023-01-01 02:30:00,1,492b3cff-2b86-40de-b879-85186d9d6a53,33.645037279296595,56.79730157379435,67.28982168660971,12389.32376184668
2023-01-01 02:45:00,4,3628229f-7059-4d5a-b8a3-3480d5fe230e,30.935880047101058,66.97368494812952,65.37333739196447,15385.197143417567
2023-01-01 03:00:00,2,3a4c8d5e-c644-4d65-8a7e-553564cf813f,24.196067046837197,48.959556355600185,32.12439258978494,36908.24414269503
2023-01-01 03:15:00,4,538c739e-e392-44b6-b903-7c2869c1a98e,19.356960186457954,50.55381196869733,36.466324741553166,45754.183466416216
2023-01-01 03:30:00,1,b7a13673-9e7f-43f0-9dcf-df067cec1406,26.264548984797415,41.12517324912475,66.05925656485917,8222.75478874403
2023-01-01 03:45:00,2,83ca761f-f81c-4187-8509-836f5f5ae0c5,15.5269656403528,36.837900519697484,21.199380488495517,13409.589321100104
2023-01-01 04:00:00,1,4c454138-1009-4893-b373-30cf1fd5ba06,32.958510903042146,48.48134519826043,75.81852960426842,19189.260806509024
2023-01-01 04:15:00,3,2ef8acdc-4629-4526-a326-b22cf88ee013,17.319950208814053,39.92726843241491,21.52034698377146,5582.502513064791
2023-01-01 04:30:00,3,07daa115-7aee-495d-9c8c-500befcb9632,19.44776743383302,63.41128725394797,39.48805053945031,18936.159839476357
2023-01-01 04:45:00,5,5f4211d1-b9e5-4e6b-80de-dea3688eda1d,33.75714024815052,38.839936006767914,42.57049458175726,45452.13094439771
2023-01-01 05:00:00,3,42aedadf-0451-4f31-b0bc-a0cd46c77df0,27.469885957355654,64.74157023332165,69.74760256079193,42662.79629655238
2023-01-01 05:15:00,1,ca12c3e2-5d71-4b64-91d6-9fd0a290afd5,23.28857390186696,60.60647931965232,68.59037312409959,44636.10092685403
2023-01-01 05:30:00,5,62980b10-ee46-4627-8d5b-58171b6c06aa,18.763144556088427,61.35845574463561,64.34420524401179,32270.73661842081
2023-01-01 05:45:00,3,621ed0b9-00d9-4a7c-a918-c90f2b25a436,26.149402965742244,30.267304648844316,76.50500658873231,28972.005008586566
2023-01-01 06:00:00,3,b0d396b4-22f8-4412-b2be-589f64843e5e,21.11854312102885,67.9593684043194,25.7593372968917,24392.178547651245
2023-01-01 06:15:00,1,f8022f00-27b8-4ebe-b7ba-ccc7becca343,31.027518195495386,55.25306174118779,74.06864040346349,25979.790624316935
2023-01-01 06:30:00,5,77e2dc95-6233-4e7b-baf9-2f0027c44840,32.571537068817236,63.022620644316646,67.10681217023085,40844.726708405884
2023-01-01 06:45:00,3,1c60290c-7bbc-4b0c-8051-c4515fb27b92,20.45583662418405,34.987134749915704,37.967322970472125,5127.010763108347
2023-01-01 07:00:00,4,11fb6cf0-1377-43df-b817-601b430fdc57,25.23429792218574,36.45359507981282,66.66337333448726,20873.008726905624
2023-01-01 07:15:00,5,39a0efab-49be-4e29-8ca2-f9531123c6ea,31.526928731399607,68.42243305966097,34.26153665918301,44596.692069211
2023-01-01 07:30:00,5,37e7e57b-bc7e-466b-b0c8-2abd28d5942b,16.501007438296963,32.861844196119684,65.42490715901357,25513.418857577464
2023-01-01 07:45:00,4,619b6cad-98b5-4852-8f89-78a5cefae2e5,23.176931190928066,31.26919804161289,33.16120340636589,44854.314142306255
2023-01-01 08:00:00,5,ff937f52-71f6-4254-9142-3af1fb704cae,25.292824267900144,68.89959204215566,73.70002138947818,47782.45639406782
2023-01-01 08:15:00,5,13b61b9c-8536-440b-8003-3114a14b7249,32.424224714472764,36.31873853872708,41.93403691887473,35906.422414429064
2023-01-01 08:30:00,2,69b52411-6d9c-4a61-9c68-3b4282d6da16,32.730995397064376,51.4935044324478,20.3149064406561,21861.402574854044
2023-01-01 08:45:00,1,58b49ebc-ba65-4136-81ec-c893086ffa1d,16.396042247734314,64.27756823472453,65.57429646078216,20633.01052396677
2023-01-01 09:00:00,3,a369c660-4b70-4cce-bd68-dec33ebb0d88,32.09755371413685,30.01137491274342,39.3528542446744,21093.243906436965
2023-01-01 09:15:00,5,6d28f883-7943-489b-8f88-b9d189c90deb,23.550802105059446,45.54092508983475,78.52835373321449,49287.358535934116
2023-01-01 09:30:00,5,ea0e160a-6ee0-45a1-a15d-466fe81369b7,18.15721497958628,52.373530408591684,53.46262965817609,43516.87084634137
2023-01-01 09:45:00,4,7f586640-9e31-43fb-a913-b378910d3676,17.414301520007655,49.456701853797455,48.08256908982613,46661.15629696768
2023-01-01 10:00:00,2,2a25212c-9c8a-48f7-9897-ac04915aee0d,16.56691066244798,63.639831634120625,71.22412648081063,27933.580988447753
2023-01-01 10:15:00,1,3530066a-5ef4-4e6b-b8f4-180de0131f34,20.76990849638497,43.604145956892104,76.67335968829971,6778.377321883268
2023-01-01 10:30:00,4,fe4ca99f-beea-46f9-8c0f-c44f0187f068,26.701240053677004,44.806943768273996,53.83850616094277,10472.441542721304
2023-01-01 10:45:00,5,a13914fe-b87e-4267-bdca-9896a9cfc803,24.397327730358,59.19333972786515,67.38558440879615,5100.432444199257
2023-01-01 11:00:00,3,c321faf0-5be8-48e0-8911-3c621fda1974,15.431041518790376,58.74568909288551,20.925303711350146,32623.747870460502
2023-01-01 11:15:00,2,b0636315-9576-45e9-b615-d44ca037b2a4,26.59730547692146,37.749254174422234,74.35153035069789,9276.704112972211
2023-01-01 11:30:00,5,75916adc-c42d-4415-bd01-10d3e2a35cf5,21.116847032775883,50.04570605567101,44.25049965468699,48448.24340197843
2023-01-01 11:45:00,4,91e2be15-2794-42f1-b077-04b426adc440,25.217329586710587,32.481198966109076,66.40900874319308,21132.748945634652
2023-01-01 12:00:00,2,7da3bedd-ca7f-4a55-a897-ea8ddeb936ef,20.77738006847227,64.45179592376051,40.85296231241625,43433.21854361455
2023-01-01 12:15:00,1,8ee5ed15-a717-41d5-bfd0-8454bab7ee38,17.40317855609872,62.94321767506797,78.47379441196597,44577.516956555504
2023-01-01 12:30:00,1,e1ad3ea7-6341-4c5a-b161-d7d90a602a59,24.20027086027931,63.60206195236856,42.43686884702208,22824.35207026504
2023-01-01 12:45:00,2,bb24e953-06c3-4749-81e1-bc35777427cd,18.145727406984502,52.2163451295135,44.862504739993085,12646.21253859936
2023-01-01 13:00:00,3,820253a7-4527-4297-bc1d-a11938ec3793,28.737352183453368,57.792924528478665,49.90032141048343,39494.393060110735
2023-01-01 13:15:00,2,bd013c26-e4ce-4bc3-8b1a-005468cc43a2,16.278546785446903,66.59053773895566,28.653719437151953,23155.118605884098
2023-01-01 13:30:00,3,3e93ae23-3424-4f60-9f14-c4a12a32a8e6,28.01345518297321,45.309871380067165,27.033297193630897,6704.246558241508
2023-01-01 13:45:00,5,9dae5c40-7594-4a14-a77e-bfd2ca06df17,18.73630660956512,69.92105806876941,72.04674003547234,11630.323905509778
2023-01-01 14:00:00,1,907832df-687d-4283-a4db-b2e7393a156e,23.2878305937856,56.78276291281743,34.89307826540248,28575.54706519793
2023-01-01 14:15:00,4,a5cecbe9-3251-44dc-ad79-8b89ea7d9dfa,23.678622398188573,33.080035699182396,41.70069818718837,16270.51437700332
2023-01-01 14:30:00,1,eff535f8-8684-434e-8bfa-18df3834fe42,16.925548733626464,35.71822937846159,79.70564799362998,12998.351471442787
2023-01-01 14:45:00,5,43bf5b81-cd85-4f77-8cc7-2bd98871ed3f,22.75532428338778,54.70924087196302,70.49310933391084,44812.93045820789
2023-01-01 15:00:00,5,d1e31bb4-ffab-41ce-9323-bff3cd23461d,34.691773741704026,66.03882923419206,23.94672468783057,19760.809011903882
2023-01-01 15:15:00,3,82420ebe-2e7c-4d99-a88e-47f4654d8ba7,21.588926096758893,66.9226912561968,50.481784273897816,16887.57386335673
2023-01-01 15:30:00,5,499966c0-ccf3-451a-b9e8-260734a85dae,15.677403468883274,66.58307731405975,64.33321795519879,9439.526847894515
2023-01-01 15:45:00,5,71ca56f3-5272-4451-b64c-2c40415856dc,27.053175827827026,63.99603124887988,21.507376176474253,8240.591456121645
2023-01-01 16:00:00,2,96ba97cb-5f94-4c50-9321-3834c70a41a1,17.830492522757815,34.48495365972746,29.9686463964237,43156.84464368407
2023-01-01 16:15:00,4,68326903-38ac-400b-899a-9e56195b1284,29.89213349787508,48.53276745184854,65.62968965269425,16795.947441104036
2023-01-01 16:30:00,1,7ceb2273-20ac-40ce-8e06-f7b32c7e35f6,19.972082482118193,55.277001246141786,74.74594859915727,33809.29751184233
2023-01-01 16:45:00,5,e67a59f5-0e74-45f1-bea9-02d91c682edf,22.28097027451034,69.5365670861806,45.27215181310252,40308.57371281168
2023-01-01 17:00:00,5,f73e5ca5-d276-4fd8-960e-f02d1d269c2e,31.259358097009603,50.328873374257554,69.06152778361556,32902.386444712894
2023-01-01 17:15:00,1,62fc1c13-68f0-4f03-9de0-000017df122d,26.06105822686889,59.47547012538282,60.822116436574184,13688.66898944334
2023-01-01 17:30:00,5,86089c12-df7e-4a0f-aab5-4c5fc73236f3,20.45318622039217,58.746552725310615,57.58873948447258,47134.42378253679
2023-01-01 17:45:00,4,8021d885-6fa7-4df5-8237-056a8ec99a27,24.59930732359512,59.30053542152152,66.02318511262456,35718.9364100684
2023-01-01 18:00:00,4,24e9ee32-3b68-4005-bfaf-5dae08f31656,26.052411033863315,61.46470805528521,60.441242774447076,40855.40457103698
2023-01-01 18:15:00,4,9ec3fc9e-298f-4def-b207-5739725ca0bd,31.80468134180114,51.17024257098983,43.01116819069731,15252.25505908336
2023-01-01 18:30:00,2,1e570755-a477-4bcd-88b7-89b95ca9053d,22.885404014436055,59.44207174839296,51.91274256090506,25860.36072435805
2023-01-01 18:45:00,1,4b08297c-e61b-4a9d-885f-9ffd3f0bb008,29.920455233969047,63.40574592731352,55.318692415972784,25723.442863706958
2023-01-01 19:00:00,5,37e3090d-7843-4208-8c8b-c367551ab0f1,28.98148844098249,34.78628640677172,61.507581870795484,20209.0917548497
2023-01-01 19:15:00,4,d01c8ec0-20b9-4fae-b2ad-54c32a0e05fa,32.75605887774037,48.823263309382135,21.03787912661415,45961.69502680017
2023-01-01 19:30:00,3,8084d781-9c7c-4201-a365-e3ab0a757e14,15.635085301090733,47.905645928634044,48.71892486742687,23047.29931548361
2023-01-01 19:45:00,5,fcd78d4e-9d98-4a89-89c8-78b3b1194da2,19.423047889401204,35.403170671710846,58.86321049210083,12036.980121245575
2023-01-01 20:00:00,4,7b16ef81-7527-479b-8f2e-ae1018779d75,18.051580820282812,64.4678799303897,31.98696946548243,37417.16365709435
2023-01-01 20:15:00,3,5a220eee-1580-4759-b322-2804c5ead01c,25.902208288196704,33.18322042974603,42.964002980416126,20441.36288936512
2023-01-01 20:30:00,1,2460122e-3542-4186-88a9-59c35065a1de,32.80182510700513,48.88695412786217,59.75073816686934,31731.179491874456
2023-01-01 20:45:00,5,5503339e-7cb5-41f8-8ca5-6b706a2032b6,26.160037098572857,40.80527557573765,37.40520177229583,42595.21459982986
2023-01-01 21:00:00,1,ab611af3-accb-4f8d-a1aa-4204783afd26,24.320026054598284,31.63751781848684,20.811211634695333,24163.45407008086
2023-01-01 21:15:00,1,bdb8cffb-11e7-4c07-ac4e-323d63ff7bbd,25.984400596512465,56.494999604936524,69.27191209834514,14033.355558228006
2023-01-01 21:30:00,3,9baea5db-8865-4a40-ab08-5547e523a5b1,15.939643068851785,66.7264756187832,61.108484480403774,35672.63519052617
2023-01-01 21:45:00,1,f829fb36-b090-487e-8e02-5f7e5399721c,15.34977110392109,49.07713464298935,20.436498682200664,31732.171209261203
2023-01-01 22:00:00,3,ca575618-96f6-4a1a-b7c1-a7cbe58dde0e,30.640660851710187,61.55989111983754,69.41115037811463,23721.140728205817
2023-01-01 22:15:00,4,93b4d7ed-f05d-4817-b2d2-fa628a60e4a2,16.421727737888418,48.065967734102344,61.319139202522116,44734.804939246875
2023-01-01 22:30:00,3,09a55c37-12a1-44f9-96f3-079be5f5be3b,27.393836675055816,33.437859313583324,38.981619172061656,41266.64484607498
2023-01-01 22:45:00,5,8a96613c-85f6-4c5b-b169-1ec9d042eb71,23.2823057761264,35.65759541541202,35.51207756260501,43953.56641843095
2023-01-01 23:00:00,4,36eaf231-9f42-4e22-9788-4d97a4b21c4e,15.169398815235958,62.50057033401177,73.56904138500391,33218.612744582264
2023-01-01 23:15:00,4,f9725d4a-8eb7-43b5-8a38-3adaad873ab8,17.125617148403453,67.32703437958028,26.17254400114563,4881.694940027621
2023-01-01 23:30:00,3,3ad6a53e-df9a-4559-8b7c-e1e7fe450b46,25.355944737899307,45.58647089242774,66.93763036310571,7442.054634502707
2023-01-01 23:45:00,4,e127b927-b858-4fe9-91d0-5f99f9911cdd,27.614198892285263,54.18956067065354,39.78138796969834,48525.48170559716
2023-01-02 00:00:00,1,8a62fa81-7235-4cf4-9a6b-52250d820aea,19.288772841556586,59.36866105522378,49.356288187408595,10314.903681182215
2023-01-02 00:15:00,2,f6c198cb-5ed5-493e-b92c-7364423e986d,15.425919207879819,38.137144966672686,59.13146243106101,13565.183221217527
2023-01-02 00:30:00,1,f2ab9283-7bf1-45e3-8535-35b6302ee8f6,17.27205291672339,52.262085142591836,72.59359726643976,47401.57019224961
2023-01-02 00:45:00,3,47b4af8e-30c6-4d96-aad1-fbcf425b552c,19.553129743750638,33.242824947888245,24.610138343302005,47381.03422655302
2023-01-02 01:00:00,3,a00e52f4-9fb6-4a8a-89be-b7b280b9759c,29.770302503289408,53.15657471211424,38.85030671819507,11483.541157631375
2023-01-02 01:15:00,3,98883135-a7dc-4726-a1f5-a7158a553f31,26.402547263510925,48.63289401431429,56.60644015946227,36927.46434901467
2023-01-02 01:30:00,4,5e1c155a-ccb7-450c-924e-5f04d27f554b,27.60764551590249,57.58173121418713,50.574668378170955,45785.13596531863
2023-01-02 01:45:00,4,9fa31ae8-f891-41ac-b391-1db6788209db,28.02361157741086,60.32799870921259,78.16889828727622,27280.493368264128
2023-01-02 02:00:00,1,ff114d4d-c067-4840-a95a-32c5d85a169b,24.07184801645779,38.42823899575718,33.85795133592654,25569.578563294814
2023-01-02 02:15:00,3,c4e0bd86-2c5b-4766-83db-60d8ad7e3017,25.62927874498387,68.22476172763805,27.76472251018376,43736.42039896359
2023-01-02 02:30:00,4,5bd44ebc-c91e-4161-a3a3-d1957d9d1dad,28.27861502245102,36.66404448911483,24.82375487627527,49266.85624991663
2023-01-02 02:45:00,3,be98f867-4dc4-477e-97b1-9d1015d7ef69,19.27884550941033,64.38423026252113,22.439455722785073,38839.34075311147
